431,86
432,94
433,83
434,86
435,87
436,88
437,92
438,87
439,89
440,92
441,85
442,91
443,86
444,86
445,90
446,87
447,92
448,90
449,92
450,88
451,87
452,90
453,90
454,92
455,89
456,94
457,87
458,88
459,91
460,87
461,91
462,92
463,88
464,84
465,87
466,87
467,90
468,84
469,86
470,90
471,85
472,90
473,92
474,91
475,87
476,86
477,85
478,87
479,86
480,86
481,91
482,93
483,87
484,89
485,90
486,82
487,88
488,91
489,88
490,90
491,93
492,90
493,88
494,87
495,85
496,91
497,88
498,94
499,90
500,92
501,90
502,88
503,92
504,87
505,88
506,86
507,94
508,91
509,86
510,82
511,87
512,90
513,89
514,93
515,89
516,86
517,91
518,88
519,92
520,91
521,90
522,87
523,87
524,90
525,91
526,87
527,89
528,91
529,89
530,89
531,89
532,89
533,82
534,94
535,88
536,92
537,90
538,86
539,92
540,86
541,91
542,92
543,81
544,92
545,90
546,86
547,87
548,86
549,87
550,91
551,88
552,90
553,89
554,86
555,94
556,87
557,86
558,89
559,87
560,82
561,90
562,92
563,85
564,89
565,89
566,90
567,86
568,88
569,87
570,88
571,92
572,87
573,88
574,91
575,92
576,82
577,86
578,93
579,90
580,90
581,88
582,93
583,88
584,85
585,86
586,86
587,90
588,91
589,87
590,85
591,91
592,88
593,90
594,89
595,91
596,87
597,91
598,88
599,87
600,93
601,88
602,91
603,86
604,90
605,88
606,83
607,86
608,84
609,87
610,84
611,88
612,89
613,85
614,87
615,92
616,90
617,85
618,91
619,87
620,92
621,85
622,81
623,90
624,90
625,92
626,95
627,91
628,85
629,88
630,90
631,88
632,87
633,93
634,86
635,90
636,86
637,92
638,84
639,88
640,86
641,94
642,91
643,89
644,95
645,88
646,83
647,93
648,90
649,91
650,90
651,87
652,91
653,92
654,87
655,87
656,84
657,91
658,90
659,90
660,86
661,89
662,91
663,93
664,88
665,87
666,84
667,89
668,91
669,90
670,87
671,88
672,88
673,92
674,87
675,90
676,89
677,92
678,90
679,87
680,87
681,86
682,92
683,88
684,89
685,86
686,91
687,83
688,91
689,89
690,88
691,87
692,90
693,88
694,92
695,83
696,89
697,88
698,88
699,84
700,86
701,89
702,85
703,86
704,88
705,88
706,86
707,86
708,87
709,87
710,88
711,86
712,87
713,87
714,92
715,86
716,95
717,84
718,84
719,87
720,94
721,90
722,94
723,85
724,93
725,92
726,94
727,89
728,92
729,92
730,85
731,88
732,88
733,95
734,87
735,87
736,89
737,91
738,93
739,95
740,89
741,82
742,88
743,89
744,93
745,93
746,93
747,86
748,87
749,88
750,88
751,86
752,88
753,94
754,84
755,86
756,88
757,92
758,93
759,87
760,92
761,92
762,92
763,92
764,86
765,85
766,94
767,91
768,88
769,91
770,88
771,90
772,83
773,89
774,84
775,89
776,91
777,88
778,88
779,88
780,91
781,89
782,94
783,89
784,88
785,82
786,87
787,87
788,86
789,86
790,86
791,89
792,91
793,89
794,86
795,93
796,91
797,89
798,88
799,88
800,92
801,83
802,87
803,88
804,87
805,87
806,89
807,89
808,88
809,87
810,90
811,87
812,88
813,86
814,92
815,88
816,89
817,91
818,88
819,86
820,90
821,90
822,90
823,89
824,90
825,89
826,86
827,90
828,89
829,89
830,87
831,88
832,86
833,89
834,91
835,89
836,85
837,92
838,83
839,88
840,81
841,91
842,93
843,91
844,87
845,93
846,86
847,83
848,89
849,90
850,80
851,88
852,89
853,91
854,84
855,87
856,88
857,87
858,88
859,84
860,94
861,86
862,91
863,87
864,91
865,83
866,87
867,87
868,86
869,87
870,86
871,87
872,86
873,82
874,92
875,92
876,86
877,92
878,89
879,80
880,88
881,85
882,88
883,91
884,85
885,94
886,94
887,88
888,87
889,88
890,85
891,87
892,86
893,86
894,90
895,90
896,92
897,88
898,90
899,86
900,91
901,90
902,89
903,85
904,94
905,86
906,94
907,89
908,93
909,90
910,91
911,90
912,90
913,87
914,84
915,93
916,88
917,92
918,90
919,89
920,83
921,92
922,82
923,89
924,90
925,85
926,86
927,91
928,90
929,85
930,82
931,88
932,87
933,94
934,85
935,90
936,91
937,91
938,87
939,90
940,89
941,90
942,90
943,88
944,89
945,88
946,84
947,85
948,92
949,89
950,88
951,86
952,89
953,91
954,86
955,95
956,87
957,89
958,87
959,90
960,87
961,87
962,92
963,94
964,86
965,93
966,93
967,88
968,94
969,88
970,85
971,88
972,92
973,88
974,93
975,86
976,89
977,90
978,91
979,84
980,86
981,89
982,89
983,89
984,86
985,90
986,87
987,90
988,89
989,86
990,92
991,88
992,94
993,89
994,86
995,96
996,90
997,87
998,85
999,85
1000,87
1001,89
1002,86
1003,81
1004,83
1005,85
1006,88
1007,89
1008,89
1009,85
1010,91
1011,91
1012,85
1013,85
1014,85
1015,87
1016,85
1017,90
1018,95
1019,88
1020,87
1021,89
1022,88
1023,90
1024,94
1025,91
1026,92
1027,87
1028,85
1029,88
1030,85
1031,87
1032,92
1033,91
1034,90
1035,93
1036,90
1037,85
1038,88
1039,90
1040,88
1041,87
1042,85
1043,83
1044,88
1045,91
1046,91
1047,88
1048,81
1049,87
1050,92
1051,87
1052,90
1053,93
1054,91
1055,88
1056,91
1057,90
1058,88
1059,89
1060,87
1061,81
1062,86
1063,91
1064,92
1065,90
1066,84
1067,92
1068,87
1069,86
1070,87
1071,86
1072,88
1073,91
1074,85
1075,89
1076,93
1077,91
1078,85
1079,89
1080,82
1081,87
1082,85
1083,88
1084,91
1085,87
1086,94
1087,86
1088,88
1089,91
1090,90
1091,84
1092,93
1093,86
1094,84
1095,87
1096,94
1097,92
1098,87
1099,87
1100,87
1101,89
1102,85
1103,88
1104,89
1105,93
1106,93
1107,87
1108,94
1109,88
1110,89
1111,86
1112,88
1113,83
1114,92
1115,89
1116,85
1117,97
1118,94
1119,88
1120,93
1121,98
1122,87
1123,85
1124,87
1125,93
1126,89
1127,84
1128,88
1129,89
1130,88
1131,90
1132,88
1133,86
1134,87
1135,87
1136,93
1137,88
1138,92
1139,92
1140,86
1141,87
1142,83
1143,86
1144,88
1145,84
1146,88
1147,89
1148,91
1149,89
1150,89
1151,86
1152,89
1153,88
1154,92
1155,87
1156,87
1157,94
1158,85
1159,84
1160,85
1161,87
1162,88
1163,88
1164,91
1165,90
1166,88
1167,85
1168,83
1169,94
1170,91
1171,96
1172,93
1173,87
1174,88
1175,92
1176,86
1177,83
1178,85
1179,82
1180,89
1181,88
1182,89
1183,88
1184,88
1185,88
1186,86
1187,86
1188,91
1189,86
1190,87
1191,85
1192,84
1193,90
1194,89
1195,86
1196,88
1197,87
1198,88
1199,93
1200,90
1201,90
1202,89
1203,86
1204,88
1205,90
1206,90
1207,88
1208,91
1209,88
1210,91
1211,84
1212,90
1213,92
1214,91
1215,93
1216,88
1217,90
1218,94
1219,88
1220,94
1221,82
1222,93
1223,87
1224,87
1225,85
1226,87
1227,87
1228,86
1229,87
1230,86
1231,87
1232,94
1233,90
1234,82
1235,88
1236,84
1237,86
1238,89
1239,88
1240,82
1241,92
1242,88
1243,89
1244,88
1245,86
1246,90
1247,89
1248,92
1249,85
1250,85
1251,92
1252,96
1253,87
1254,81
1255,93
1256,93
1257,95
1258,92
1259,86
1260,88
1261,92
1262,85
1263,88
1264,91
1265,89
1266,85
1267,90
1268,83
1269,88
1270,89
1271,91
1272,87
1273,91
1274,85
1275,90
1276,87
1277,90
1278,83
1279,81
1280,84
1281,89
1282,90
1283,87
1284,87
1285,88
1286,83
1287,93
1288,86
1289,90
1290,90
1291,85
1292,86
1293,93
1294,86
1295,90
1296,90
1297,91
1298,87
1299,84
1300,90
1301,90
1302,87
1303,88
1304,88
1305,86
1306,93
1307,86
1308,87
1309,86
1310,87
1311,87
1312,93
1313,89
1314,92
1315,89
1316,87
1317,88
1318,87
1319,86
1320,85
1321,83
1322,87
1323,89
1324,90
1325,90
1326,87
1327,88
1328,85
1329,87
1330,91
1331,94
1332,86
1333,90
1334,87
1335,85
1336,91
1337,87
1338,89
1339,87
1340,87
1341,89
1342,88
1343,90
1344,90
1345,85
1346,90
1347,90
1348,94
1349,92
1350,90
1351,87
1352,92
1353,86
1354,88
1355,84
1356,86
1357,91
1358,89
1359,91
1360,88
1361,90
1362,87
1363,88
1364,89
1365,82
1366,93
1367,87
1368,84
1369,86
1370,89
1371,87
1372,92
1373,89
1374,89
1375,87
1376,91
1377,92
1378,93
1379,88
1380,90
1381,86
1382,87
1383,85
1384,89
1385,83
1386,84
1387,89
1388,94
1389,91
1390,87
1391,91
1392,88
1393,94
1394,91
1395,92
1396,90
1397,95
1398,90
1399,94
1400,88
1401,93
1402,86
1403,90
1404,87
1405,88
1406,92
1407,86
1408,92
1409,86
1410,82
1411,85
1412,86
1413,83
1414,90
1415,85
1416,88
1417,88
1418,91
1419,87
1420,86
1421,86
1422,87
1423,88
1424,88
1425,81
1426,90
1427,86
1428,90
1429,88
1430,91
1431,91
1432,88
1433,93
1434,91
1435,92
1436,89
1437,85
1438,89
1439,89
1440,92
1441,91
1442,93
1443,84
1444,92
1445,90
1446,91
1447,86
1448,93
1449,88
1450,86
1451,93
1452,89
1453,88
1454,86
1455,87
1456,94
1457,93
1458,86
1459,87
1460,82
1461,86
1462,90
1463,91
1464,89
1465,90
1466,90
1467,91
1468,84
1469,84
1470,90
1471,84
1472,94
1473,93
1474,91
1475,85
1476,88
1477,94
1478,85
1479,92
1480,92
1481,84
1482,84
1483,88
1484,80
1485,90
1486,86
1487,94
1488,87
1489,84
1490,94
1491,91
1492,93
1493,87
1494,90
1495,88
1496,88
1497,89
1498,84
1499,85
1500,92
1501,89
1502,90
1503,85
1504,93
1505,86
1506,89
1507,87
1508,85
1509,90
1510,86
1511,92
1512,88
1513,86
1514,85
1515,90
1516,86
1517,86
1518,88
1519,89
1520,87
1521,88
1522,93
1523,90
1524,87
1525,88
1526,91
1527,83
1528,86
1529,92
1530,93
1531,89
1532,91
1533,91
1534,93
1535,88
1536,88
1537,87
1538,87
1539,85
1540,89
1541,88
1542,89
1543,87
1544,87
1545,89
1546,85
1547,90
1548,96
1549,86
1550,93
1551,84
1552,85
1553,90
1554,83
1555,96
1556,84
1557,89
1558,83
1559,90
1560,84
1561,92
1562,91
1563,85
1564,87
1565,85
1566,87
1567,90
1568,85
1569,89
1570,91
1571,86
1572,88
1573,86
1574,88
1575,87
1576,87
1577,87
1578,87
1579,85
1580,87
1581,92
1582,87
1583,87
1584,87
1585,87
1586,88
1587,89
1588,86
1589,86
1590,89
1591,91
1592,89
1593,87
1594,90
1595,87
1596,86
1597,87
1598,88
1599,90
1600,93
1601,88
1602,87
1603,92
1604,90
1605,83
1606,90
1607,89
1608,85
1609,90
1610,86
1611,88
1612,86
1613,90
1614,84
1615,90
1616,88
1617,90
1618,92
1619,91
1620,86
1621,84
1622,92
1623,92
1624,90
1625,94
1626,85
1627,83
1628,90
1629,90
1630,91
1631,90
1632,88
1633,92
1634,90
1635,88
1636,85
1637,94
1638,85
1639,94
1640,90
1641,91
1642,80
1643,88
1644,93
1645,87
1646,88
1647,95
1648,88
1649,85
1650,91
1651,85
1652,94
1653,86
1654,87
1655,85
1656,92
1657,92
1658,84
1659,82
1660,87
1661,88
1662,90
1663,85
1664,86
1665,87
1666,88
1667,84
1668,88
1669,92
1670,90
1671,87
1672,90
1673,87
1674,90
1675,84
1676,88
1677,91
1678,85
1679,92
1680,89
1681,86
1682,87
1683,93
1684,83
1685,84
1686,90
1687,93
1688,85
1689,89
1690,88
1691,88
1692,88
1693,90
1694,86
1695,84
1696,86
1697,85
1698,92
1699,93
1700,86
1701,86
1702,83
1703,86
1704,90
1705,92
1706,90
1707,88
1708,91
1709,88
1710,88
1711,89
1712,88
1713,87
1714,90
1715,86
1716,89
1717,96
1718,88
1719,93
1720,87
1721,89
1722,82
1723,87
1724,88
1725,91
1726,91
1727,88
1728,87
1729,93
1730,88
1731,87
1732,83
1733,91
1734,87
1735,92
1736,88
1737,85
1738,90
1739,89
1740,84
1741,83
1742,90
1743,86
1744,85
1745,86
1746,86
1747,92
1748,90
1749,88
1750,88
1751,89
1752,85
1753,84
1754,89
1755,87
1756,89
1757,82
1758,90
1759,94
1760,86
1761,86
1762,84
1763,86
1764,85
1765,87
1766,84
1767,89
1768,88
1769,92
1770,88
1771,88
1772,86
1773,91
1774,87
1775,92
1776,82
1777,88
1778,88
1779,86
1780,89
1781,87
1782,90
1783,89
1784,91
1785,90
1786,88
1787,85
1788,89
1789,91
1790,88
1791,91
1792,89
1793,92
1794,92
1795,87
1796,92
1797,86
1798,92
1799,86
1800,89
1801,87
1802,89
1803,91
1804,92
1805,84
1806,87
1807,91
1808,88
1809,90
1810,87
1811,91
1812,85
1813,92
1814,89
1815,86
1816,89
1817,90
1818,84
1819,85
1820,85
1821,88
1822,91
1823,88
1824,91
1825,85
1826,89
1827,94
1828,90
1829,93
1830,90
1831,89
1832,86
1833,81
1834,87
1835,87
1836,88
1837,93
1838,84
1839,91
1840,87
1841,91
1842,89
1843,92
1844,88
1845,90
1846,86
1847,91
1848,93
1849,87
1850,89
1851,90
1852,83
1853,88
1854,85
1855,90
1856,88
1857,83
1858,89
1859,86
1860,86
1861,84
1862,84
1863,88
1864,84
1865,89
1866,86
1867,90
1868,92
1869,93
1870,86
1871,90
1872,88
1873,88
1874,88
1875,91
1876,91
1877,90
1878,85
1879,92
1880,90
1881,94
1882,91
1883,89
1884,88
1885,90
1886,89
1887,87
1888,84
1889,93
1890,88
1891,89
1892,87
1893,86
1894,89
1895,90
1896,85
1897,86
1898,84
1899,91
1900,89
1901,86
1902,92
1903,92
1904,87
1905,94
1906,91
1907,84
1908,86
1909,91
1910,86
1911,88
1912,91
1913,88
1914,91
1915,91
1916,86
1917,95
1918,87
1919,88
1920,90
1921,90
1922,87
1923,89
1924,92
1925,90
1926,88
1927,83
1928,91
1929,93
1930,89
1931,81
1932,90
1933,83
1934,88
1935,89
1936,83
1937,86
1938,89
1939,83
1940,90
1941,89
1942,88
1943,89
1944,82
1945,93
1946,90
1947,87
1948,90
1949,88
1950,91
1951,87
1952,85
1953,91
1954,90
1955,90
1956,88
1957,92
1958,86
1959,87
1960,85
1961,91
1962,88
1963,91
1964,87
1965,94
1966,90
1967,89
1968,88
1969,85
1970,90
1971,88
1972,91
1973,93
1974,87
1975,83
1976,83
1977,84
1978,84
1979,84
1980,85
1981,91
1982,90
1983,90
1984,91
1985,85
1986,87
1987,85
1988,88
1989,89
1990,90
1991,83
1992,88
1993,87
1994,84
1995,86
1996,87
1997,88
1998,91
1999,85
2000,85
2001,94
2002,90
2003,89
2004,87
2005,97
2006,89
2007,90
2008,89
2009,87
2010,91
2011,94
2012,85
2013,87
2014,90
2015,88
2016,93
2017,88
2018,86
2019,90
2020,88
2021,94
2022,90
2023,88
2024,86
2025,87
2026,93
2027,90
2028,86
2029,86
2030,91
2031,92
2032,87
2033,90
2034,88
2035,92
2036,89
2037,90
2038,87
2039,85
2040,89
2041,89
2042,83
2043,93
2044,84
2045,91
2046,84
2047,85
2048,91
2049,89
2050,85
2051,86
2052,90
2053,92
2054,87
2055,81
2056,91
2057,86
2058,86
2059,97
2060,86
2061,88
2062,92
2063,90
2064,88
2065,90
2066,91
2067,91
2068,89
2069,87
2070,85
2071,85
2072,88
2073,86
2074,94
2075,87
2076,87
2077,87
2078,88
2079,82
2080,90
2081,88
2082,82
2083,92
2084,83
2085,88
2086,89
2087,88
2088,94
2089,87
2090,87
2091,83
2092,89
2093,89
2094,87
2095,88
2096,87
2097,86
2098,84
2099,92
2100,88
2101,87
2102,90
2103,87
2104,89
2105,88
2106,87
2107,87
2108,85
2109,84
2110,85
2111,90
2112,83
2113,86
2114,92
2115,89
2116,90
2117,94
2118,94
2119,86
2120,85
2121,86
2122,88
2123,93
2124,90
2125,88
2126,88
2127,90
2128,87
2129,88
2130,90
2131,83
2132,93
2133,88
2134,89
2135,85
2136,89
2137,88
2138,87
2139,88
2140,85
2141,84
2142,91
2143,90
2144,86
2145,87
2146,91
2147,93
2148,84
2149,90
2150,85
2151,84
2152,90
2153,92
2154,86
2155,90
2156,90
2157,91
2158,91
2159,91
2160,91
2161,88
2162,92
2163,86
2164,92
2165,83
2166,85
2167,86
2168,91
2169,89
2170,89
2171,81
2172,90
2173,86
2174,91
2175,93
2176,95
2177,90
2178,88
2179,85
2180,92
2181,87
2182,89
2183,85
2184,88
2185,86
2186,86
2187,89
2188,89
2189,98
2190,86
2191,92
2192,90
2193,87
2194,86
2195,86
2196,87
2197,84
2198,92
2199,86
2200,90
2201,87
2202,86
2203,87
2204,88
2205,89
2206,92
2207,88
2208,91
2209,91
2210,88
2211,89
2212,88
2213,90
2214,85
2215,87
2216,87
2217,90
2218,85
2219,88
2220,89
2221,83
2222,90
2223,84
2224,87
2225,88
2226,94
2227,87
2228,88
2229,86
2230,87
2231,93
2232,87
2233,90
2234,89
2235,90
2236,86
2237,91
2238,85
2239,97
2240,90
2241,92
2242,89
2243,85
2244,94
2245,89
2246,85
2247,85
2248,84
2249,88
2250,93
2251,90
2252,82
2253,86
2254,82
2255,91
2256,91
2257,88
2258,90
2259,87
2260,90
2261,89
2262,84
2263,92
2264,87
2265,85
2266,93
2267,89
2268,88
2269,88
2270,86
2271,91
2272,93
2273,89
2274,84
2275,88
2276,92
2277,87
2278,93
2279,92
2280,85
2281,89
2282,88
2283,88
2284,90
2285,91
2286,88
2287,94
2288,87
2289,84
2290,88
2291,88
2292,90
2293,88
2294,91
2295,86
2296,83
2297,86
2298,87
2299,88
2300,84
2301,84
2302,90
2303,87
2304,91
2305,84
2306,91
2307,84
2308,90
2309,88
2310,85
2311,94
2312,93
2313,94
2314,93
2315,94
2316,88
2317,85
2318,88
2319,85
2320,88
2321,85
2322,95
2323,90
2324,85
2325,90
2326,86
2327,85
2328,88
2329,88
2330,86
2331,85
2332,90
2333,89
2334,91
2335,90
2336,92
2337,88
2338,88
2339,85
2340,94
2341,86
2342,93
2343,89
2344,89
2345,90
2346,84
2347,87
2348,90
2349,85
2350,93
2351,86
2352,86
2353,94
2354,94
2355,85
2356,85
2357,89
2358,93
2359,81
2360,84
2361,86
2362,87
2363,96
2364,95
2365,92
2366,92
2367,91
2368,85
2369,88
2370,89
2371,88
2372,85
2373,86
2374,87
2375,92
2376,84
2377,92
2378,85
2379,90
2380,87
2381,87
2382,84
2383,91
2384,89
2385,92
2386,89
2387,84
2388,92
2389,91
2390,92
2391,90
2392,90
2393,91
2394,90
2395,88
2396,92
2397,87
2398,87
2399,92
2400,88
2401,93
2402,89
2403,86
2404,90
2405,91
2406,87
2407,93
2408,93
2409,86
2410,86
2411,90
2412,92
2413,89
2414,89
2415,85
2416,88
2417,89
2418,92
2419,87
2420,91
2421,89
2422,87
2423,90
2424,92
2425,89
2426,90
2427,86
2428,88
2429,89
2430,94
2431,88
2432,92
2433,89
2434,84
2435,88
2436,87
2437,87
2438,85
2439,92
2440,90
2441,91
2442,88
2443,84
2444,89
2445,93
2446,81
2447,88
2448,89
2449,85
2450,85
2451,91
2452,85
2453,90
2454,90
2455,90
2456,84
2457,91
2458,87
2459,92
2460,93
2461,83
2462,84
2463,86
2464,90
2465,86
2466,86
2467,93
2468,85
2469,92
2470,90
2471,93
2472,89
2473,92
2474,88
2475,90
2476,92
2477,93
2478,80
2479,90
2480,84
2481,92
2482,95
2483,91
2484,90
2485,91
2486,88
2487,89
2488,88
2489,87
2490,86
2491,88
2492,89
2493,95
2494,89
2495,91
2496,91
2497,83
2498,86
2499,89
2500,85
2501,94
2502,87
2503,82
2504,86
2505,85
2506,88
2507,87
2508,94
2509,83
2510,93
2511,87
2512,84
2513,91
2514,87
2515,88
2516,87
2517,83
2518,94
2519,84
2520,89
2521,86
2522,89
2523,91
2524,93
2525,94
2526,90
2527,93
2528,83
2529,87
2530,86
2531,83
2532,90
2533,88
2534,92
2535,84
2536,87
2537,89
2538,90
2539,84
2540,88
2541,94
2542,87
2543,86
2544,88
2545,90
2546,88
2547,87
2548,88
2549,88
2550,87
2551,88
2552,90
2553,88
2554,92
2555,87
2556,89
2557,91
2558,93
2559,87
2560,93
2561,88
2562,91
2563,87
2564,88
2565,85
2566,88
2567,87
2568,86
2569,88
2570,89
2571,86
2572,92
2573,88
2574,88
2575,89
2576,89
2577,89
2578,90
2579,88
2580,89
2581,88
2582,83
2583,85
2584,91
2585,87
2586,86
2587,87
2588,86
2589,90
2590,90
2591,90
2592,86
2593,92
2594,87
2595,89
2596,91
2597,93
2598,90
2599,86
2600,89
2601,92
2602,89
2603,89
2604,91
2605,94
2606,90
2607,91
2608,91
2609,90
2610,85
2611,88
2612,92
2613,91
2614,84
2615,88
2616,87
2617,92
2618,87
2619,89
2620,88
2621,92
2622,91
2623,88
2624,87
2625,89
2626,88
2627,93
2628,85
2629,86
2630,87
2631,89
2632,90
2633,88
2634,90
2635,84
2636,87
2637,90
2638,85
2639,89
2640,89
2641,88
2642,93
2643,85
2644,91
2645,89
2646,84
2647,90
2648,84
2649,90
2650,88
2651,83
2652,89
2653,90
2654,90
2655,93
2656,84
2657,88
2658,88
2659,85
2660,86
2661,91
2662,90
2663,85
2664,87
2665,86
2666,93
2667,90
2668,86
2669,87
2670,90
2671,93
2672,91
2673,94
2674,87
2675,94
2676,90
2677,86
2678,88
2679,84
2680,91
2681,86
2682,91
2683,89
2684,89
2685,89
2686,100
2687,89
2688,88
2689,87
2690,92
2691,87
2692,82
2693,88
2694,94
2695,93
2696,84
2697,90
2698,89
2699,90
2700,86
2701,87
2702,88
2703,88
2704,91
2705,91
2706,82
2707,88
2708,87
2709,92
2710,90
2711,91
2712,81
2713,83
2714,86
2715,89
2716,89
2717,94
2718,88
2719,90
2720,86
2721,91
2722,90
2723,91
2724,84
2725,86
2726,87
2727,92
2728,95
2729,91
2730,88
2731,88
2732,84
2733,83
2734,90
2735,84
2736,85
2737,87
2738,88
2739,90
2740,87
2741,87
2742,90
2743,83
2744,86
2745,88
2746,89
2747,91
2748,87
2749,90
2750,94
2751,87
2752,88
2753,93
2754,83
2755,91
2756,94
2757,87
2758,84
2759,88
2760,93
2761,91
2762,90
2763,89
2764,91
2765,92
2766,90
2767,82
2768,90
2769,87
2770,90
2771,91
2772,88
2773,92
2774,93
2775,93
2776,85
2777,88
2778,85
2779,89
2780,90
2781,84
2782,85
2783,91
2784,84
2785,88
2786,89
2787,85
2788,93
2789,93
2790,91
2791,90
2792,87
2793,85
2794,91
2795,86
2796,87
2797,91
2798,89
2799,90
2800,87
2801,90
2802,89
2803,92
2804,86
2805,88
2806,91
2807,97
2808,91
2809,86
2810,88
2811,88
2812,86
2813,90
2814,84
2815,87
2816,87
2817,91
2818,88
2819,91
2820,80
2821,88
2822,91
2823,89
2824,89
2825,86
2826,91
2827,89
2828,93
2829,88
2830,89
2831,85
2832,88
2833,90
2834,86
2835,87
2836,89
2837,85
2838,92
2839,86
2840,89
2841,87
2842,91
2843,84
2844,86
2845,93
2846,88
2847,91
2848,87
2849,85
2850,84
2851,84
2852,86
2853,91
2854,89
2855,91
2856,90
2857,84
2858,90
2859,89
2860,91
2861,86
2862,92
2863,89
2864,87
2865,87
2866,87
2867,83
2868,88
2869,90
2870,87
2871,89
2872,87
2873,91
2874,88
2875,90
2876,87
2877,86
2878,84
2879,89
2880,91
2881,86
2882,89
2883,86
2884,90
2885,92
2886,87
2887,90
2888,93
2889,93
2890,86
2891,88
2892,89
2893,83
2894,83
2895,85
2896,88
2897,87
2898,88
2899,90
2900,81
2901,89
2902,88
2903,92
2904,86
2905,85
2906,87
2907,83
2908,91
2909,84
2910,88
2911,85
2912,89
2913,87
2914,88
2915,87
2916,91
2917,87
2918,87
2919,88
2920,86
2921,87
2922,88
2923,91
2924,95
2925,91
2926,88
2927,87
2928,92
2929,91
2930,91
2931,89
2932,88
2933,93
2934,92
2935,90
2936,88
2937,92
2938,92
2939,83
2940,91
2941,88
2942,86
2943,93
2944,91
2945,93
2946,85
2947,92
2948,92
2949,80
2950,95
2951,91
2952,86
2953,93
2954,85
2955,90
2956,89
2957,89
2958,85
2959,90
2960,90
2961,90
2962,89
2963,88
2964,87
2965,90
2966,91
2967,92
2968,97
2969,89
2970,87
2971,90
2972,86
2973,90
2974,93
2975,89
2976,90
2977,92
2978,83
2979,89
2980,83
2981,89
2982,83
2983,85
2984,91
2985,83
2986,85
2987,88
2988,86
2989,89
2990,87
2991,85
2992,93
2993,93
2994,85
2995,83
2996,87
2997,82
2998,93
2999,86
